,vl_licitacao,indicador1,indicador2,indicador3,indicador4,Id,Prob,Grupo
8891,"201.640,00","1,0292",0,"0,0000",0,14692,"0,0715",1
8892,"220.700,52","0,9464",1,"0,0000",0,14694,"0,8332",3
8893,"66.842,00","1,0000",0,"0,0000",0,14695,"0,2664",1
8894,"72.850,47","0,6687",1,"0,0000",0,14697,"0,3670",3
8895,"18.624,55","0,8859",0,"0,0000",0,14698,"0,2107",1
8896,"17.281,10","0,4953",0,"0,0000",0,14701,"0,0581",1
8897,"266.555,51","0,8475",0,"0,0000",0,14703,"0,0716",1
8898,"2.587.754,00","0,9893",0,"0,0000",0,14704,"0,0032",1
8899,"921.730,92","0,9874",0,"0,4300",0,14706,"0,0000",-1
8900,"37.511,29","0,9221",0,"0,0000",0,14707,"0,2098",1
8901,"109.783,58","0,9519",1,"0,0000",0,14710,"0,9910",3
8902,"57.669,32","0,6070",0,"0,0000",0,14711,"0,0762",1
8903,"7.993,44","0,9723",0,"0,6700",0,14712,"1,0000",6
8904,"55.250,00","0,7665",0,"0,0000",0,14713,"0,1146",1
8905,"19.357,44","1,0000",0,"0,0000",0,14714,"0,9364",1
8906,"131.359,94","1,0000",0,"0,0000",0,14716,"0,1241",1
8907,"77.000,00","1,0000",0,"0,0000",0,14717,"0,2417",1
8908,"198.073,44","0,9347",0,"0,0000",0,14719,"0,0760",1
8909,"34.500,00","0,9971",0,"0,0000",0,14723,"0,5793",1
8910,"336.637,05","0,8882",0,"0,0000",0,14724,"0,0581",1
8911,"37.800,00","0,9092",0,"0,0000",0,14725,"0,2048",1
8912,"13.686,41","0,9937",0,"0,0000",0,14726,"0,6620",1
8913,"31.971,28","0,9063",1,"0,0000",0,14728,"1,0000",3
8914,"100.632,35","0,9999",1,"0,0000",0,14730,"1,0000",3
8915,"85.200,00","0,9789",0,"0,0000",0,14731,"0,1927",1
8916,"15.800,00","1,0000",0,"0,0000",0,14733,"1,0000",1
8917,"240.329,74","0,9590",0,"0,0000",0,14734,"0,0858",1
8918,"503.385,76","0,9091",0,"0,0000",0,14735,"0,0361",1
8919,"706.877,63","0,9850",0,"0,0000",0,14736,"0,0201",1
8920,",01","1000,0000",0,"0,6100",0,14739,"0,0000",-1
8921,",08","1000,0000",0,"0,6100",0,14740,"0,0000",-1
8922,"90.644,30","0,9995",1,"0,0000",0,14741,"1,0000",3
8923,"98.700,00","0,7319",0,"0,0000",0,14743,"0,0786",1
8924,"66.000,00","0,6545",0,"0,0000",0,14745,"0,0821",1
8925,"44.838.011,80","0,2084",1,"0,0000",0,14747,"0,0012",3
8926,"119.919,43","1,0000",1,"0,0000",0,14748,"1,0000",3
8927,"5.605,51","0,9437",0,"0,0000",0,14750,"0,2235",1
8928,"4.394,33","0,6144",0,"0,0000",0,14751,"0,0751",1
8929,"512.476,24","0,8199",0,"0,0000",0,14752,"0,0289",1
8930,"253.258,20","1,0000",0,"0,0000",0,14754,"0,0797",1
8931,"83.017,52","0,9879",1,"0,0000",0,14755,"1,0000",3
8932,"96.386,59","0,9886",0,"0,0000",0,14758,"0,1867",1
8933,"1.277.182,62","0,9458",0,"0,0000",0,14761,"0,0089",1
8934,"27.090,00","0,9532",1,"0,0000",0,14762,"1,0000",3
8935,"119.000,00","0,9874",0,"0,0000",0,14763,"0,1404",1
8936,"63.000,00","0,9667",1,"0,0000",0,14764,"1,0000",3
8937,"21.193,00","0,7943",0,"0,3500",0,14766,"0,0000",-1
8938,"10.000,00","0,9900",1,"0,6700",0,14767,"1,0000",4
8939,"731.000,00","0,9956",1,"0,0000",0,14770,"0,1648",3
8940,"177.600,00","0,9459",1,"0,0000",0,14771,"0,7279",3
8941,"518.346,67","0,8797",0,"0,0000",0,14772,"0,0343",1
8942,"276.912,78","0,9923",1,"0,0000",0,14773,"1,0000",3
8943,"574.000,00","0,9902",0,"0,0000",0,14777,"0,0270",1
8944,"191.779,00","0,5371",0,"0,0000",0,14778,"0,0311",1
8945,"92.130,60","0,4114",0,"0,0000",0,14779,"0,0416",1
8946,"71.200,00","0,5646",0,"0,0000",0,14780,"0,0661",1
8947,"184.627,47","0,9681",1,"0,0000",0,14781,"0,8123",3
8948,"507.280,00","0,8793",0,"0,0000",0,14784,"0,0352",1
8949,"1.554.219,79","0,9000",1,"0,4900",0,14785,"0,0000",-1
8950,"269.934,51","0,8599",0,"0,4900",0,14786,"0,0000",-1
8951,"195.177,82","1,0000",1,"0,0000",0,14787,"0,9276",3
8952,"249.991,79","0,7840",0,"0,0000",0,14788,"0,0565",1
8953,"76.647,84","0,7906",0,"0,2800",0,14790,"1,0000",5
8954,"43.332,00","0,7440",0,"0,0000",0,14791,"0,1226",1
8955,"3,00","1,0000",1,"0,0000",0,14792,"1,0000",3
8956,"188.122,86","1,0000",1,"0,0000",0,14793,"0,8546",3
8957,"7.370,00","0,4030",0,"0,2100",0,14794,"0,7500",5
8958,",54","1,0000",0,"0,3300",0,14795,"0,0000",-1
8959,"149.599,92","1,0000",0,"0,0000",0,14796,"0,1064",1
8960,"29.630,00","0,8738",0,"0,0000",0,14797,"0,1863",1
8961,"229.632,79","1,0000",1,"0,0000",0,14798,"1,0000",3
8962,"283.779,81","0,9999",1,"0,0000",0,14799,"1,0000",3
8963,"58.300,00","0,9846",0,"0,0000",0,14800,"0,2795",1
8964,"426.068,73","0,7757",0,"0,0000",0,14801,"0,0348",1
8965,"6.250,00","0,9920",1,"0,6700",0,14802,"1,0000",4
8966,"24.000,00","0,7500",0,"0,0000",0,14803,"0,1326",1
8967,"311.010,00","0,6652",0,"0,4600",0,14807,"0,0000",-1
8968,"399.847,11","0,8835",0,"0,0000",1,14808,"1,0000",0
8969,"21.227,21","0,8382",1,"0,9300",0,14809,"0,0000",-1
8970,"103.327,94","0,7240",1,"0,0000",0,14814,"0,4367",3
8971,"246.420,73","0,9950",1,"0,2800",0,14815,"0,0005",3
8972,"91.341,00","0,8628",0,"0,3300",0,14817,"0,0000",-1
8973,"19.000,00","0,5947",1,"0,3300",0,14818,"0,0005",3
8974,"95.614,77","0,8400",1,"0,0000",0,14821,"0,6149",3
8975,"74.060,00","1,0000",0,"0,0000",0,14822,"0,2439",1
8976,"30.408,71","0,9199",0,"0,0000",0,14823,"0,2279",1
8977,"35.873,30","0,7327",0,"0,0000",0,14824,"0,1245",1
8978,"23.648,00","0,9234",0,"0,0000",0,14826,"0,2353",1
8979,"306.745,84","0,9421",1,"0,0000",0,14827,"0,7279",3
8980,"281.341,46","0,9995",1,"0,0000",0,14828,"1,0000",3
8981,"1.399.225,65","0,8967",0,"0,9700",0,14829,"1,0000",2
8982,"1.017.826,67","0,8816",0,"0,9700",0,14830,"1,0000",2
8983,"41.703,14","0,6486",0,"0,0000",0,14831,"0,0952",1
8984,"20.480,00","1,0000",0,"0,0000",0,14832,"0,9381",1
8985,"275.592,49","0,9987",1,"0,0000",0,14833,"1,0000",3
8986,"24.000,00","1,0000",0,"0,0000",0,14836,"0,8386",1
8987,"32.600,00","1,0000",0,"0,0000",0,14837,"0,6184",1
8988,"20.400,00","1,0000",0,"0,0000",0,14838,"0,9533",1
8989,"3.000,00","1,0000",0,"0,0000",0,14839,"0,8174",1
8990,"393.239,18","0,9992",1,"0,0000",0,14841,"0,4736",3
8991,"20.297,73","1,0000",1,"0,0000",0,14844,"1,0000",3
8992,"247.745,38","0,8598",0,"0,0000",0,14845,"0,0733",1
8993,"69.410,18","1,0000",1,"0,0000",0,14846,"1,0000",3
8994,"24.000,00","1,0000",1,"0,0000",0,14847,"1,0000",3
8995,"5.000,00","1,0000",0,"0,0000",0,14849,"0,9775",1
8996,"1.540.195,07","0,9990",1,"0,0000",1,14850,"0,0000",-1
8997,"122.170,85","0,9742",0,"0,0000",0,14851,"0,1261",1
8998,"347.649,60","0,9929",0,"0,0000",0,14853,"0,0521",1
8999,"1.120.344,00","0,9140",0,"0,0000",0,14854,"0,0110",1
9000,"22.500,00","0,9501",0,"0,0000",0,14855,"0,2696",1
9001,"263.016,91","1,0000",1,"0,8500",0,14859,"0,0000",-1
9002,"34.524,00","1,0075",0,"0,0000",0,14863,"0,3874",1
9003,"662.813,61","0,9088",0,"0,5000",0,14864,"0,0000",-1
9004,"444.823,98","0,9474",0,"0,5000",0,14865,"0,0000",-1
9005,"27.999,97","0,9120",1,"0,5000",0,14866,"0,0000",-1
9006,"32.158,88","0,8924",0,"0,5000",0,14867,"0,0000",-1
9007,"478.528,65","0,9461",0,"0,5000",0,14868,"0,0000",-1
9008,"30.224,00","0,9921",0,"0,0000",0,14869,"0,5311",1
9009,"515.409,06","0,8983",0,"0,0000",0,14870,"0,0346",1
9010,"116.800,00","0,6601",0,"0,0000",0,14871,"0,0574",1
9011,"203.544,68","0,8814",0,"0,4600",0,14875,"0,0000",-1
9012,"129.872,78","0,7497",0,"0,0000",0,14877,"0,0696",1
9013,"110.378,00","1,0188",0,"0,0000",0,14878,"0,1186",1
9014,"44.106,71","0,4807",0,"0,0000",0,14879,"0,0600",1
9015,"129.878,90","0,9979",0,"0,0000",0,14882,"0,1250",1
9016,"9.000,00","1,0000",0,"0,0000",0,14883,"1,0000",1
9017,"180.835,85","0,9980",1,"0,0000",0,14885,"0,8441",3
9018,"61.552,82","0,8896",0,"0,0000",0,14886,"0,1492",1
9019,"25.633,55","0,9040",0,"0,0000",0,14887,"0,2216",1
9020,"363.300,42","0,9909",1,"0,0000",0,14890,"0,6084",3
9021,"177.600,00","1,0000",0,"0,0000",0,14892,"0,0928",1
9022,"75,00","1,0000",0,"0,0000",0,14893,"0,5646",1
9023,"166.858,34","0,9600",1,"0,0000",0,14894,"0,8438",3
9024,"3.100,00","1,0000",0,"0,0000",0,14896,"0,8246",1
9025,"7.724,33","1,0000",0,"0,2500",0,14897,"1,0000",5
9026,"6.566,66","0,8985",0,"0,2500",0,14898,"1,0000",5
9027,"3.546,00","0,9870",0,"0,6900",0,14901,"1,0000",6
9028,"249.177,79","1,0000",1,"1,0000",0,14902,"0,0000",-1
9029,",20","1000,0000",0,"0,6100",0,14903,"0,0000",-1
9030,"41.800,00","0,9880",0,"0,0000",0,14904,"0,3647",1
9031,"73.293,33","0,8650",1,"0,0000",0,14905,"0,7646",3
9032,"273.608,83","1,0000",0,"0,0000",0,14906,"0,0753",1
9033,"924.785,63","0,8899",0,"0,0000",0,14907,"0,0153",1
9034,"653.910,00","0,8334",0,"0,0000",0,14908,"0,0232",1
9035,"14.303,87","0,9008",1,"0,0000",0,14909,"0,9922",3
9036,"26.000,00","1,0000",0,"0,0000",0,14910,"0,7833",1
9037,"1.068.194,26","0,7893",0,"0,9700",0,14912,"1,0000",2
9038,"436.047,23","1,0078",0,"0,0000",0,14913,"0,0363",1
9039,"1.552.083,25","0,9270",0,"0,9700",0,14916,"1,0000",2
9040,"965.114,52","0,7298",0,"0,0000",0,14917,"0,0128",1
9041,"165.257,38","0,7798",0,"0,0000",0,14918,"0,0624",1
9042,"180.804,92","0,7802",0,"0,0000",0,14919,"0,0608",1
9043,"379.719,35","0,9966",1,"0,3500",0,14920,"0,0000",-1
9044,"2.112,15","1,0000",0,"0,0000",0,14921,"0,7081",1
9045,"14.082.154,00","0,8901",0,"0,0000",0,14922,"0,0004",1
9046,"146.890,00","0,8401",0,"0,0000",0,14923,"0,0788",1
9047,"33.626,88","0,9992",0,"0,0000",0,14924,"0,6033",1
9048,"253.349,51","0,9998",1,"0,0000",0,14928,"1,0000",3
9049,",01","1000,0000",0,"0,6100",0,14929,"0,0000",-1
9050,"2.212.500,00","1,0153",0,"0,0000",0,14930,"0,0040",1
9051,"512.255,00","0,7462",0,"0,0000",0,14931,"0,0251",1
9052,"31.932,00","0,6013",0,"0,0000",0,14932,"0,0838",1
9053,"845.080,27","0,5882",0,"0,0000",0,14933,"0,0116",1
9054,"6.587.727,39","0,9986",0,"0,0000",0,14934,"0,0009",1
9055,"378.707,53","0,6668",0,"0,0000",0,14936,"0,0272",1
9056,"1.264.560,00","0,9989",0,"0,0000",0,14941,"0,0087",1
9057,"646.048,02","0,9101",0,"0,0000",0,14942,"0,0257",1
9058,"366.022,45","0,9898",1,"0,0000",0,14943,"0,5947",3
9059,"607.546,43","1,0000",1,"0,0000",0,14945,"0,2063",3
9060,"124.398,20","0,9978",1,"0,0000",0,14948,"1,0000",3
9061,"49.349,41","0,9968",1,"0,0000",0,14950,"1,0000",3
9062,"7.840,32","0,7061",0,"0,0000",1,14951,"1,0000",0
9063,"44.087,44","0,8835",0,"0,7500",0,14955,"0,0000",-1
9064,"9.449,36","0,8793",0,"0,6100",0,14957,"1,0000",7
9065,"556.812,50","1,0000",1,"0,0000",0,14960,"0,2396",3
9066,"27.544,95","0,7987",0,"0,5100",0,14963,"0,0000",-1
9067,"1.990.860,57","0,9801",1,"0,0000",0,14966,"0,0418",3
9068,"30.600,00","0,9804",0,"0,0000",0,14969,"0,3217",1
9069,"167.367,00","0,9739",0,"0,0000",0,14970,"0,0986",1
9070,"24.030,90","0,7992",0,"0,0000",0,14971,"0,1553",1
9071,"9.025,00","0,9895",0,"0,0000",0,14972,"0,4454",1
9072,"193.284,36","0,9200",1,"0,0000",0,14973,"0,5983",3
9073,"654.973,82","0,9988",1,"0,0000",0,14974,"0,1829",3
9074,"36.358,72","0,9998",0,"0,0000",0,14975,"0,5258",1
9075,"325.833,33","0,7082",0,"0,0000",0,14976,"0,0354",1
9076,"13.462,72","0,9991",1,"0,3500",0,14977,"0,0000",-1
9077,"109.536,25","0,8754",0,"0,0000",0,14978,"0,0996",1
9078,"85.805,17","0,7990",0,"0,0000",0,14979,"0,0968",1
9079,"107.063,63","0,7103",0,"0,0000",0,14984,"0,0699",1
9080,"162.215,96","0,8104",0,"0,0000",0,14985,"0,0685",1
9081,"59.316,24","0,7944",0,"0,0000",0,14986,"0,1140",1
9082,"20.720,02","0,8953",0,"0,0000",0,14987,"0,2216",1
9083,"20.000,00","1,0000",0,"0,0000",0,14988,"0,9400",1
9084,"8.500,00","1,0000",0,"0,0000",0,14989,"1,0000",1
9085,"106.650,00","0,9886",0,"0,0000",0,14990,"0,1622",1
9086,"522.000,00","0,4770",0,"0,0000",0,14991,"0,0137",1
9087,"126.750,00","0,8876",0,"0,0000",0,14992,"0,0905",1
9088,"118.763,00","0,9169",0,"0,3500",0,14993,"0,0000",-1
9089,"136.718,26","0,8352",0,"0,0000",0,14994,"0,0812",1
9090,"792.994,57","0,8197",0,"0,0000",0,14995,"0,0174",1
9091,"309.887,00","0,8229",0,"0,0000",0,14999,"0,0638",1
9092,"8.586,39","0,9841",0,"0,0000",0,15001,"0,3399",1
9093,"126.000,00","0,9524",0,"0,4600",0,15002,"0,0000",-1
9094,"40.741,14","0,9575",0,"0,0000",0,15003,"0,2143",1
9095,"8,50","0,8824",0,"0,0000",0,15004,"0,1557",1
9096,"37.899,80","0,9420",0,"0,0000",0,15006,"0,2245",1
9097,"52.639,90","1,0000",0,"0,9600",0,15008,"1,0000",2
9098,"893.895,80","0,9300",0,"0,0000",0,15010,"0,0150",1
9099,"40.737,50","0,9875",0,"0,2200",0,15012,"1,0000",5
9100,"20.583,80","1,2874",1,"0,0000",0,15014,"0,1828",3
9101,"11.331,33","0,9443",0,"0,8600",0,15016,"0,0000",-1
9102,"243.380,07","0,9995",1,"0,0000",0,15017,"1,0000",3
9103,"253.668,58","0,9976",1,"0,0000",0,15018,"1,0000",3
9104,"59.241,34","1,0000",1,"0,0000",0,15019,"1,0000",3
9105,"144.217,60","0,8000",0,"0,0000",0,15020,"0,0733",1
9106,"65.215,67","0,8778",0,"0,0000",0,15023,"0,1389",1
9107,"87.431,26","0,9047",0,"0,0000",0,15024,"0,1215",1
9108,"140.000,00","0,8528",0,"0,0000",0,15025,"0,0832",1
9109,"16,00","-0,0025",0,"0,0000",0,15026,"0,0104",1
9110,"102.567,85","0,9906",0,"0,0000",0,15027,"0,1788",1
9111,"39.862,49","0,9000",1,"0,0000",0,15028,"0,9871",3
9112,"17.395,00","0,4848",1,"0,0000",0,15030,"0,1973",3
9113,"56.150,00","0,7124",0,"0,0000",0,15031,"0,1067",1
9114,"239.330,64","0,9997",0,"0,0000",0,15032,"0,0864",1
9115,",50","1000,0000",0,"0,6100",0,15037,"0,0000",-1
9116,"242.630,00","0,7088",0,"0,0000",0,15040,"0,0415",1
9117,"7.080,00","1,0000",0,"0,0000",0,15042,"1,0000",1
9118,"17.559,96","0,6820",0,"0,0000",0,15043,"0,0994",1
9119,"11.340,20","0,9956",1,"0,0000",0,15044,"1,0000",3
9120,"389.432,17","0,9998",0,"0,1400",0,15045,"0,0000",-1
9121,"120.000,00","1,0000",0,"0,0000",0,15046,"0,1372",1
9122,"16.071,95","0,8977",0,"0,0000",0,15047,"0,2190",1
9123,"24.000,00","1,0000",0,"0,1100",0,15048,"0,0000",-1
9124,"290.319,96","0,6407",0,"0,0000",0,15051,"0,0295",1
9125,"20.400,00","0,9412",0,"0,4600",0,15052,"0,0000",-1
9126,"26.595,00","0,9400",0,"0,9600",0,15053,"1,0000",2
9127,"33.399,96","0,6287",0,"0,8200",0,15054,"0,0000",-1
9128,"10.161,48","1,0000",0,"0,0000",0,15055,"1,0000",1
9129,"6.999,96","0,8571",0,"0,0000",0,15056,"0,1616",1
9130,"15.360,00","0,9375",0,"0,7500",0,15057,"0,0000",-1
9131,"343.750,44","0,8263",0,"0,0000",0,15060,"0,0535",1
9132,"40.993,53","0,9066",0,"0,6800",0,15063,"1,0000",6
9133,"28.000,00","0,9821",0,"0,0000",0,15064,"0,3512",1
9134,"34.126,01","0,9400",0,"0,0000",0,15065,"0,2354",1
9135,"10.982.736,40","0,9508",1,"0,0000",0,15068,"0,0052",3
9136,"265.992,37","0,9784",1,"0,0000",0,15069,"1,0000",3
9137,"147.683,44","0,8211",0,"0,3800",0,15070,"0,0000",-1
9138,"15.206,00","0,6839",0,"0,0000",0,15071,"0,0989",1
9139,"235.452,69","0,9047",0,"0,0000",0,15072,"0,0716",1
9140,"39.990,43","0,9927",0,"0,0000",0,15073,"0,4460",1
9141,"185.283,86","0,9902",0,"0,0000",0,15074,"0,0935",1
9142,"254.685,00","0,9030",0,"0,3500",0,15075,"0,0000",-1
9143,"397.384,90","1,0000",0,"0,2200",0,15076,"0,9999",5
9144,"2.354,00","1,5633",0,"0,0000",0,15077,"0,0087",1
9145,"109.138,07","0,9669",0,"0,0000",0,15078,"0,1344",1
9146,"21.575,49","0,8899",0,"0,0000",0,15084,"0,2151",1
9147,"39.018,00","0,8893",0,"0,0000",0,15085,"0,1883",1
9148,"252.281,25","0,9339",0,"0,0000",0,15086,"0,0742",1
9149,"25.500,00","1,0000",0,"0,0000",0,15087,"0,8536",1
9150,"16.000,00","0,9875",0,"0,8500",0,15088,"0,0000",-1
9151,"57.554,00","0,9329",1,"0,0000",0,15090,"1,0000",3
9152,"76.398,30","0,9163",0,"0,0000",0,15093,"0,1364",1
9153,"163.169,74","0,9985",0,"0,0000",0,15094,"0,1010",1
9154,"41.935,98","0,9080",0,"0,0000",0,15097,"0,1940",1
9155,"252.679,21","0,9983",1,"0,0000",0,15098,"1,0000",3
9156,"586.757,46","1,0000",1,"0,0000",0,15099,"0,2220",3
9157,"251.549,22","1,0000",1,"0,0000",0,15100,"1,0000",3
9158,"295.438,10","0,9543",0,"0,0000",0,15104,"0,0777",1
9159,"318.584,36","0,9903",1,"0,0000",0,15105,"0,8748",3
9160,"287.366,35","0,9984",0,"0,0000",0,15106,"0,0720",1
9161,"72.000,00","0,9858",1,"0,0000",0,15107,"1,0000",3
9162,"18.223,92","0,8853",0,"0,0000",0,15109,"0,2075",1
9163,"15.986,25","0,8122",0,"0,0000",0,15110,"0,1545",1
9164,"71.060,77","0,8534",0,"0,0000",0,15111,"0,1249",1
9165,"289.239,99","0,7100",0,"0,0000",0,15113,"0,0381",1
9166,"2.180.832,84","0,7900",0,"0,0000",0,15114,"0,0041",1
9167,"18.988,69","0,9935",0,"0,0000",0,15115,"0,6556",1
9168,"96.665,48","0,9300",1,"0,5700",0,15117,"1,0000",4
9169,"75.717,26","0,9976",0,"0,5700",0,15118,"0,0000",-1
9170,"253.944,82","1,0000",1,"0,4900",0,15121,"0,0000",-1
9171,"301.835,46","1,0000",1,"0,4900",0,15122,"0,0000",-1
9172,"4.380,00","0,9817",0,"0,0000",0,15123,"0,2954",1
9173,"124.254,84","0,8442",1,"0,0000",0,15124,"0,5127",3
9174,"295.385,31","1,0000",1,"0,0000",0,15125,"1,0000",3
9175,"53.173,82","1,0000",0,"0,1900",0,15126,"0,0000",-1
9176,"230.556,00","0,7054",0,"0,0000",0,15127,"0,0416",1
9177,"279.999,20","0,9991",1,"0,0000",0,15129,"1,0000",3
9178,"107.638,73","0,8800",0,"0,0000",0,15132,"0,1016",1
9179,"26.000,00","0,7130",0,"0,9600",0,15133,"1,0000",2
9180,"297.600,00","0,9984",1,"0,1900",0,15134,"0,0000",-1
9181,"38.571,12","0,9974",0,"0,0000",0,15135,"0,4841",1
9182,"51.510,07","0,4170",0,"0,1900",0,15136,"0,0000",-1
9183,"131.145,22","1,0000",0,"0,0000",0,15138,"0,1234",1
9184,"12.500,00","1,0000",0,"0,0000",0,15140,"1,0000",1
9185,"804.000,00","1,0000",1,"0,0000",0,15141,"0,1437",3
9186,"92.499,75","0,8838",0,"0,0000",0,15142,"0,1164",1
9187,"209.025,04","0,9953",1,"0,0000",0,15143,"1,0000",3
9188,"49.952,25","0,8588",0,"0,0000",0,15144,"0,1545",1
9189,"254.313,91","0,9967",0,"0,6900",0,15147,"1,0000",6
9190,"63.065,32","0,9975",1,"0,0000",0,15148,"1,0000",3
9191,"1.915.244,37","0,9528",1,"0,0000",0,15149,"0,0443",3
9192,"106.127,70","0,6938",0,"0,0000",0,15151,"0,0661",1
9193,"8.700,00","0,9310",0,"0,6700",0,15152,"1,0000",6
9194,"30.000,00","0,9833",0,"0,0000",0,15153,"0,3464",1
9195,"28.333,33","0,9494",0,"0,0000",0,15154,"0,2470",1
9196,"663.919,51","0,0000",0,"0,1400",0,15155,"0,0000",-1
9197,"459.291,65","0,9777",0,"0,1400",0,15156,"0,0000",-1
9198,"663.919,51","0,9016",0,"0,1400",0,15157,"0,0000",-1
9199,"192.000,00","1,0000",1,"0,0000",0,15158,"0,8895",3
9200,"4.800,00","0,7500",0,"0,0000",0,15159,"0,1143",1
9201,"114.220,49","0,7519",0,"0,0000",0,15160,"0,0747",1
9202,"68.829,00","0,9429",1,"0,0000",0,15161,"1,0000",3
9203,"131.201,00","0,7721",0,"0,0000",0,15165,"0,0703",1
9204,"298.227,60","0,7234",1,"0,0000",0,15166,"0,2248",3
9205,"160.967,50","0,9955",0,"0,0000",0,15167,"0,1062",1
9206,"18.940,56","0,3379",0,"0,0000",0,15168,"0,0324",1
9207,"51.600,00","1,0000",0,"0,0000",0,15172,"0,3257",1
9208,"54.000,00","1,0000",1,"1,0000",0,15173,"0,0000",-1
9209,"88.000,00","1,0000",0,"0,0000",0,15174,"0,2049",1
9210,"10.217,00","0,9200",0,"0,0000",0,15178,"0,2115",1
9211,"85.822,67","0,9969",1,"0,2800",0,15180,"0,0005",3
9212,"82.101,90","0,5359",0,"0,0000",0,15182,"0,0582",1
9213,"6,00","1,0000",0,"0,0000",0,15184,"0,5599",1
9214,"36.000,00","1,0000",0,"0,7500",0,15185,"0,0000",-1
9215,"89.700,00","1,0000",0,"0,0000",0,15187,"0,1988",1
9216,"151.037,55","0,9930",1,"0,0000",0,15189,"1,0000",3
9217,"33.733,48","0,9391",1,"0,0000",0,15190,"1,0000",3
9218,"291.281,80","0,8200",0,"0,2500",0,15191,"1,0000",5
9219,"275.977,69","0,8500",0,"0,2500",0,15192,"1,0000",5
9220,"225.022,12","0,8500",0,"0,2500",0,15193,"1,0000",5
9221,"418.965,63","0,8418",0,"0,6800",0,15194,"1,0000",6
9222,"68.040,29","0,9905",0,"0,0000",0,15199,"0,2934",1
9223,"3.429,41","0,9940",0,"0,2800",0,15200,"1,0000",5
9224,"36.921,95","0,9593",1,"0,0000",0,15201,"1,0000",3
9225,"3.927.975,01","0,9656",1,"0,0000",0,15202,"0,0171",3
9226,"37.840,00","0,8372",0,"0,5700",0,15203,"0,0000",-1
9227,"24.164,26","0,9575",0,"0,0000",0,15204,"0,2725",1
9228,"65.000,00","1,0516",0,"0,0000",0,15205,"0,0855",1
9229,"12.765,00","0,9700",0,"0,0000",0,15207,"0,3185",1
9230,"312.102,53","0,8000",0,"0,0000",0,15209,"0,0552",1
9231,"1.503.789,06","1,0000",1,"0,6000",0,15214,"1,0000",4
9232,"7.123,00","0,8379",1,"0,0000",0,15215,"0,7120",3
9233,"7.075,00","1,0000",0,"0,0000",0,15216,"1,0000",1
9234,"7.075,00","1,0000",0,"0,0000",0,15217,"1,0000",1
9235,"21.452,56","1,0000",0,"0,0000",0,15219,"0,9384",1
9236,"9.528,14","1,0000",1,"0,0000",0,15220,"1,0000",3
9237,"12.208,57","1,0000",1,"0,0000",0,15221,"1,0000",3
9238,"670.498,34","1,0000",1,"0,0000",0,15223,"0,1808",3
9239,"54.000,00","0,6667",0,"0,9600",0,15225,"1,0000",2
9240,"355.000,00","0,9972",0,"0,9600",0,15226,"1,0000",2
9241,"896,31","0,5543",0,"0,0000",0,15229,"0,0625",1
9242,"113.204,00","0,7841",0,"0,9700",0,15230,"1,0000",2
9243,"12.400,00","1,0000",0,"0,0000",0,15232,"1,0000",1
9244,"134.274,00","0,7308",0,"0,0000",0,15233,"0,0637",1
9245,"231.688,07","1,2499",1,"0,0000",0,15234,"0,2068",3
9246,"160.114,67","0,9026",0,"0,2500",0,15235,"1,0000",5
9247,"322.460,02","0,9700",0,"0,0000",0,15240,"0,0634",1
9248,"29.239,30","0,9886",0,"0,2500",0,15241,"1,0000",5
9249,"6.515,25","0,9401",0,"0,2500",0,15242,"1,0000",5
9250,"59.817,00","0,6996",0,"0,5100",0,15246,"0,0000",-1
9251,"79.000,00","0,4746",0,"1,0000",0,15247,"0,9999",2
9252,"21.297,22","0,9944",0,"0,0000",0,15248,"0,7253",1
9253,"766.010,24","0,7381",0,"0,0000",0,15253,"0,0169",1
9254,"50.400,00","1,0000",0,"0,5100",0,15255,"0,0000",-1
9255,"5.150,00","0,7087",0,"0,0000",0,15256,"0,0962",1
9256,"7.800,00","0,5354",0,"0,0000",0,15257,"0,0643",1
9257,"847.200,00","0,9396",0,"0,2800",0,15258,"0,9997",5
9258,"437.000,00","0,5309",1,"0,0000",0,15261,"0,1334",3
9259,"254.657,23","0,8487",0,"0,4900",0,15262,"0,0000",-1
9260,"40.930,00","0,9504",0,"0,0000",0,15264,"0,2091",1
9261,"3.578,33","0,9977",0,"0,2500",0,15267,"1,0000",5
9262,"484.062.604,80","0,0003",1,"0,3300",0,15268,"0,0000",-1
9263,"54.000,00","0,9778",0,"0,0000",0,15269,"0,2288",1
9264,"10,00","1,0000",0,"0,0000",0,15274,"0,5602",1
9265,"21.742,81","1,0000",1,"0,3500",0,15275,"0,0000",-1
9266,"691.666,66","0,8342",0,"0,0000",0,15276,"0,0221",1
9267,"8.840,00","0,8145",1,"0,0000",0,15279,"0,6424",3
9268,"241.632,65","0,8486",0,"0,0000",0,15280,"0,0712",1
9269,"271.984,81","0,9553",0,"0,0000",0,15281,"0,0848",1
9270,"230.000,00","1,0000",0,"0,7500",0,15282,"0,0000",-1
9271,"457.398,12","0,7500",0,"0,0000",0,15283,"0,0288",1
9272,"413.057,88","0,6722",0,"0,0000",0,15284,"0,0258",1
9273,"340.340,53","0,9976",1,"0,7500",0,15286,"1,0000",4
9274,"27.459,29","0,9118",0,"0,0000",0,15288,"0,2339",1
9275,"106.866,89","0,7813",0,"0,0000",0,15289,"0,0819",1
