id,cd_orgao,nr_licitacao,ano_licitacao,cd_tipo_modalidade,vl_licitacao,indicador1,indicador2,indicador3,indicador4
3444,50100,8,2017,CNV,8891.45,0.94169116,0,0.0,0
3448,70500,3,2017,TMP,44800.00,0.53214288,0,0.0,0
3449,88020,2,2017,CNV,48400.08,0.7909078,0,0.0,0
3450,45003,82,2018,PRP,165244.46,0.53859597,1,0.0,0
3459,88277,2,2017,PRP,115000.00,0.46852174,0,0.0,0
3461,88021,28,2017,PRP,16900.00,0.97573966,0,0.0,0
3462,53100,9,2018,PRP,330.00,0.82727271,0,0.0,0
3463,44700,1,2017,CNV,25410.00,0.97520661,1,0.68000001,0
3465,84900,3,2017,CNV,45864.00,0.45133439,0,0.0,0
3466,45003,70,2018,PRP,355867.20,0.71937174,1,0.0,0
3467,56700,103,2017,TMP,52800.00,0.79545456,1,0.0,0
3472,86800,4,2018,PRP,23331.00,0.90009004,0,0.0,0
3481,84100,18,2017,CNV,12000.00,0.08333334,1,0.67000002,0
3483,51600,5,2017,CNV,25920.00,0.92592591,0,0.0,0
3484,45003,7,2018,PRP,8504175.53,0.73963666,0,0.0,0
3487,84000,8,2017,CNV,16000.00,0.90018749,0,0.0,0
3491,62700,22,2017,PRE,31.85,0.47095761,1,0.0,0
3499,59600,1,2017,CNV,49618.34,1.0,1,0.95999998,0
3509,49300,21,2017,PRE,2660.10,0.99695498,1,0.86000001,0
3517,78100,5,2017,TMP,45000.00,0.78666669,0,0.0,0
3520,83300,18,2018,PRP,35100.00,0.77777779,0,0.0,0
3521,84201,2,2017,PRP,42.33,0.82683676,0,0.0,0
3523,63900,10,2017,PRP,26400.00,0.97727275,0,0.0,0
3525,53101,12,2017,PRP,9500.00,0.90526319,0,0.0,0
3527,51600,4,2017,CNV,30600.00,0.91176468,0,0.0,0
3532,80200,17,2018,CNV,39349.00,0.93366539,1,0.0,0
3537,41901,2,2018,CNV,35.00,0.82285714,1,0.0,0
3539,88028,19,2018,PRP,48000.00,1.32500005,1,0.0,0
3541,88028,11,2018,PRP,54840.00,0.62363237,1,0.0,0
3543,58500,1,2017,CNV,20000.00,0.995,0,0.0,0
3549,72800,8,2017,CNV,19320.00,0.81159419,0,0.0,0
3550,70500,6,2017,PRP,6700.00,0.58208954,0,0.0,0
3551,48501,1,2018,CNV,80000.00,0.95402074,1,0.0,0
3554,42501,1,2018,CNV,36000.00,0.83161336,1,0.0,0
3556,78100,4,2017,TMP,63600.00,0.75471699,0,0.0,0
3557,62700,20,2018,PRP,11520.00,1.0,0,0.0,0
3559,83300,32,2018,PRP,157200.00,1.0,1,0.0,0
3560,61501,4,2018,CNV,40014.00,0.65964913,0,0.0,0
3565,62700,4,2017,TMP,14969.00,0.9657011,1,0.0,0
3566,88032,22,2018,CNV,50000.00,0.94629842,1,0.0,0
3568,55501,1,2017,CNV,60720.00,0.770751,1,0.49000001,0
3569,70100,1,2018,PRP,216975.24,0.99723029,0,0.88,0
3571,45001,20,2018,PRP,150566.67,0.53066194,1,0.0,0
3573,64100,35,2018,PRP,70472.14,0.23158088,1,0.0,0
3574,45001,6,2018,PRP,31913.06,0.66430485,0,0.0,0
3575,63900,13,2017,PRP,45000.00,0.21111111,0,0.0,0
3576,51400,6,2018,TMP,35587.12,0.9581992,1,0.0,0
3581,61501,7,2018,CNV,7980.00,0.62105262,0,0.0,0
3583,62700,48,2018,PRP,15313.10,0.91126549,0,0.0,0
3584,62700,3,2018,PRP,24201.60,0.50824946,0,0.0,0
3585,44700,11,2017,PRP,90000.00,0.92000002,0,0.68000001,0
3586,58301,9,2018,PRP,140700.00,0.86507463,1,0.0,0
3587,72800,8,2017,TMP,38760.00,0.7842105,0,0.0,0
3591,69500,10,2017,PRP,75336.00,0.97562921,0,0.43000001,0
3592,69500,19,2017,PRP,38400.00,0.47812501,0,0.43000001,0
3593,52601,4,2018,PRP,23202.00,1.0,0,0.38999999,0
3594,45002,9,2018,PRP,89700.00,0.97658861,1,0.0,0
3595,63300,4,2017,PRP,15000.00,0.66000003,0,0.0,0
3596,45002,7131,2018,PRP,89700.00,0.97658861,1,0.0,0
3597,74900,10,2017,PRP,43200.00,0.91666669,0,0.0,0
3598,71300,2,2017,PRP,18000.00,1.0,0,0.0,0
3603,88183,1,2018,TMP,0.18,0.72222221,1,0.0,0
3607,42501,1,2017,CNV,49339.20,1.0,1,0.0,0
3608,54101,5,2018,PRP,119472.98,0.83617234,1,0.0,0
3610,88029,12,2017,PRP,70562.22,1.0,0,0.0,0
3611,52400,60,2018,PRP,366600.00,0.63829786,1,0.0,0
3613,77900,4,2018,PRP,14400.00,0.95833331,1,0.95999998,0
3614,63300,1,2018,PRP,210300.72,0.99857002,0,0.0,0
3617,68000,1,2017,CNV,24713.90,0.58565664,0,0.0,0
3619,57600,6,2018,CNV,76239.86,0.21170029,1,0.0,0
3620,80100,9,2018,PRP,87696.00,1.0,1,0.0,0
3621,77400,1,2017,TMP,16000.00,0.75,1,0.34999999,0
3623,82400,9,2018,TMP,33998.30,0.77087092,1,0.0,0
3627,44700,47,2018,PRP,58000.00,0.98189658,0,0.68000001,0
3628,54901,1,2017,TMP,19917.00,0.67721045,0,0.0,0
3630,44700,93,2018,PRP,25020.00,1.0,1,0.68000001,0
3631,63900,14,2017,PRP,10800.00,0.8888889,0,0.0,0
3632,50000,86,2018,PRP,25317.60,0.93231589,1,0.0,0
3637,63701,2,2018,PRP,40540.44,0.98444909,1,0.19,0
3638,52301,2,2018,TMP,7852.87,0.40431079,1,0.0,0
3641,51401,6,2018,TMP,35587.12,0.9581992,1,0.0,0
3643,82400,13,2018,TMP,3815.50,0.58969992,0,0.0,0
3644,88029,25,2018,PRP,4200.00,0.42857143,1,0.0,0
3647,44800,13,2018,CNV,41040.00,0.92105263,0,0.0,0
3649,83400,1,2018,CNV,714.00,1.08263302,1,0.49000001,0
3653,53701,1,2018,TMP,14832.00,0.60679615,0,0.0,0
3661,88225,4,2017,PRE,2470362.84,0.85250556,1,0.0,0
3663,72800,10,2017,TMP,26193.15,0.98009175,0,0.0,0
3667,62700,31,2017,PRP,22500.00,0.74000001,0,0.0,0
3668,44700,49,2018,PRP,84290.07,0.97283107,0,0.68000001,0
3670,45004,75,2018,PRP,219734.68,0.84069735,1,0.0,0
3671,44100,7,2017,CNV,15766.52,0.55814475,0,0.25,0
3672,65200,8,2017,PRP,31680.00,0.70833331,0,0.0,0
3673,48301,41,2018,PRP,54040.00,1.0,1,0.0,0
3676,88029,34,2018,PRP,312500.00,1.0,1,0.0,0
3678,58701,12,2018,PRP,154292.00,1.11917663,1,0.0,0
3679,44100,8,2017,PRP,50800.00,0.54133856,0,0.25,0
3684,44800,3,2018,CNV,14000.00,0.85000002,0,0.0,0
3688,63300,5,2017,PRP,160380.00,0.71530116,0,0.0,0
3689,88028,15,2018,PRP,660.00,1.96818185,1,0.0,0
3694,58701,9,2017,PRP,81000.00,1.0,0,0.0,0
3701,43800,3,2017,TMP,2950.00,1.0,1,0.28,0
3702,48500,16,2017,PRP,8900.00,1.0,0,0.0,1
3704,88028,8,2018,PRP,17000.00,0.87647057,1,0.0,0
3705,78900,2,2017,CNV,4200.00,0.56714284,1,0.0,0
3707,74900,1,2018,PRP,247500.00,1.0,0,0.0,0
3709,57101,1,2017,PRP,209752.00,0.90089822,0,0.0,0
3711,61200,69,2018,PRP,16398.00,1.09769487,1,0.0,0
3712,67400,2,2017,CNV,15377.32,0.9822908,0,0.0,0
3713,80100,5,2018,TMP,332360.88,0.99223882,1,0.0,0
3717,62700,29,2017,PRP,5250.00,1.0,0,0.0,0
3719,69000,4,2018,CNV,13680.00,0.96710527,0,0.46000001,0
3724,65600,5,2017,CNV,1925.00,0.83896106,0,0.0,0
3725,63600,43,2018,PRP,83315.76,0.39608353,1,0.50999999,0
3726,44100,12,2018,CNV,14371.66,0.90664542,0,0.25,0
3727,65600,9,2017,PRP,231086.00,0.72977161,0,0.0,0
3728,44700,25,2018,PRP,17160.00,1.0,0,0.68000001,0
3729,71800,6,2017,PRP,625425.60,0.95886707,0,0.0,0
3731,44700,50,2018,PRP,125460.00,0.99394232,0,0.68000001,0
3732,44700,48,2018,PRP,22289.30,0.98926389,0,0.68000001,0
3735,61601,5,2018,TMP,54000.00,1.0,1,0.0,0
3739,58701,6,2017,PRP,7920.00,1.13636363,0,0.0,0
3740,46100,2,2017,CNV,14400.00,0.66666669,0,0.0,0
3741,74900,9,2018,CNV,20400.00,0.94117647,1,0.0,0
3748,59600,3,2017,CNV,2299.80,0.78267676,1,0.95999998,0
3751,88021,6,2017,CNV,10000.00,0.74800003,1,0.0,0
3752,53701,4,2017,CNV,14400.00,0.97916669,0,0.0,0
3753,55601,4,2018,PRP,20749.99,1.33243871,0,0.0,0
3756,83400,4,2018,PRP,78723.72,0.99995273,1,0.49000001,0
3759,75500,9,2018,CNV,53490.83,0.79751933,1,0.0,0
3763,61700,8,2017,PRE,105813.32,0.7078504,1,0.95999998,1
3765,72701,1,2017,PRP,33000.00,1.0545454,0,0.0,0
3766,42400,1,2017,CNV,54486.00,0.92867893,0,0.0,0
3768,72900,1,2018,PRP,9009.80,1.02665985,0,0.0,0
3770,47500,12,2018,PRP,576226.25,0.728881,0,0.0,0
3773,44500,6,2018,CNC,874807.50,0.96541238,0,0.97000003,0
3775,44500,26,2018,PRE,2069131.17,0.99432456,0,0.97000003,0
3776,44500,5,2018,CNC,900167.50,0.99547917,0,0.97000003,0
3777,84900,2,2017,CNV,44742.00,0.51817083,0,0.0,0
3779,57801,4,2018,PRP,16128.00,0.98883927,1,0.0,0
3784,68200,87,2018,PRP,33600.00,0.41666666,1,0.38,0
3785,51600,3,2017,CNV,66000.00,0.81818181,0,0.0,0
3786,82200,1,2017,PRP,3940.00,0.97715735,0,0.0,0
3787,88029,21,2018,PRP,200000.00,1.0,1,0.0,0
3794,52400,2,2017,TMP,25344.39,0.99874765,1,0.0,0
3797,88021,7,2017,CNV,17500.00,0.98857141,1,0.0,0
3800,88029,24,2018,PRP,47615.00,0.98739892,1,0.0,0
3811,55801,1,2018,CNV,19200.00,0.96875,0,0.0,0
3812,81500,7,2017,PRP,1200.00,0.95833331,0,0.0,0
3813,78000,19,2018,PRP,36000.00,0.96666664,1,0.0,0
3814,62700,21,2017,PRP,9880.00,1.0,0,0.0,0
3817,88021,2,2018,CNV,44400.00,0.98648649,0,0.0,0
3818,49300,223,2018,PRP,96000.00,0.99929124,1,0.86000001,0
3820,54000,7,2018,TMP,57000.00,1.0,1,0.49000001,0
3821,88029,3,2017,TMP,32400.00,0.96296299,1,0.0,0
3822,53101,11,2017,PRP,35750.00,0.87692308,0,0.0,0
3824,44800,2,2018,TMP,253133.65,0.99800104,0,0.0,0
3828,78000,8,2018,PRP,55200.00,0.9130435,0,0.0,0
3830,75000,21,2018,PRP,5516.98,0.98309946,0,0.0,0
3831,44700,13,2017,PRP,33000.00,0.79090911,0,0.68000001,0
3832,44700,14,2017,PRP,24750.00,0.78787881,0,0.68000001,0
3833,50500,2,2018,TMP,5960.00,0.84563756,1,0.0,0
3840,58701,7,2017,PRP,591.80,0.96879011,0,0.0,0
3842,76900,12,2018,PRP,14424.00,1.0,1,0.0,0
3843,41100,4,2017,CNV,10500.00,0.70476192,0,0.14,0
3847,42700,1,2017,PRP,413294.22,0.76870179,0,0.34999999,0
3849,88020,3,2017,TMP,66333.36,0.73718566,1,0.0,0
3853,59600,2,2017,PRE,27731.91,0.88345879,0,0.95999998,0
3857,48500,4,2018,TMP,279231.00,0.99004048,1,0.0,0
3861,60600,5,2017,CNV,60000.00,0.89999998,0,0.0,0
3862,60600,6,2017,CNV,15719.90,0.79745418,0,0.0,0
3865,60600,7,2017,CNV,79964.00,0.93417037,0,0.0,0
3867,72800,3,2017,PRP,10200.00,0.76568627,0,0.0,1
3869,56901,2,2017,PRP,247470.00,0.44247788,0,0.5,0
3872,77300,31,2017,CNV,54496.65,0.83491373,1,0.0,0
3873,69000,3,2018,CNV,14508.80,0.76091748,0,0.46000001,0
3878,86800,5,2017,TMP,37056.00,0.71955961,0,0.0,0
3879,44700,65,2018,PRP,12100.00,1.0,0,0.68000001,0
3882,50000,17,2018,TMP,150000.00,1.0,1,0.0,0
3884,70600,5,2018,CNV,42000.00,0.95714283,0,0.75,0
3885,70200,8,2017,PRP,22500.00,1.0,0,0.0,0
3886,55800,4,2017,PRP,2000.00,1.0,0,0.0,0
3888,71700,7,2017,PRP,31894.72,1.0,0,0.0,0
3898,48000,3,2017,PRP,39000.00,0.38461539,0,0.0,0
3899,88020,1,2018,CNV,77600.04,0.95876241,0,0.0,0
3901,45001,10,2018,PRP,225066.00,0.76519775,1,0.0,0
3902,47500,4,2017,CNV,35535.96,0.85569662,1,0.0,0
3903,77700,4,2018,CNV,22500.00,1.0,1,0.0,0
3905,55800,5,2017,PRP,312500.00,0.99199998,0,0.0,0
3908,86100,2,2018,PRP,16000.00,0.52812499,0,0.25,0
3909,84000,13,2017,PRP,1850.00,0.8108108,0,0.0,0
3910,48300,7,2017,PRP,68634.00,0.97849464,0,0.0,0
3913,48000,4,2017,CNV,9315.00,1.0,0,0.0,0
3916,78300,22,2018,PRP,125388.00,0.99435353,1,0.11,0
3917,44700,27,2017,PRP,20627.20,1.0,0,0.68000001,0
3918,48000,5,2017,CNV,31500.00,0.81,0,0.0,0
3921,70200,11,2018,TMP,0.57,0.52631581,1,0.0,0
3922,50000,46,2018,CNV,13166.66,0.94936758,0,0.0,0
3923,48000,3,2017,TMP,130000.00,0.76153845,0,0.0,0
3926,42400,2,2017,TMP,240666.72,0.9972297,1,0.0,0
3932,60600,11,2017,CNV,48000.00,0.97375,0,0.0,0
3935,51300,9,2017,CNV,46635.84,0.97264248,1,0.0,0
3936,72701,2,2017,PRP,10800.00,1.0,0,0.0,0
3938,55800,4,2017,CNV,24805.20,0.8239885,0,0.0,0
3940,84100,34,2017,CNV,12000.00,1.05416667,1,0.67000002,0
3945,59600,16,2018,PRP,27000.00,1.0,0,0.95999998,0
3953,86800,16,2017,PRP,14500.00,0.7241379,0,0.0,0
3954,88028,12,2017,CNV,20.00,1.0,0,0.0,0
3958,82700,43,2017,PRP,7735.89,0.64633805,0,0.0,0
3964,59600,12,2018,PRP,693920.00,0.84260434,1,0.95999998,0
3968,60100,2,2017,TMP,29998.80,0.90003598,1,0.75,0
3971,61501,6,2017,CNV,40014.00,0.9982456,0,0.0,0
3972,84000,15,2017,PRP,60.00,0.91666669,0,0.0,0
3974,85400,14,2018,PRP,303260.66,0.77158046,1,0.0,0
3981,78000,34,2018,PRP,44580.00,0.90174967,1,0.0,0
3982,69000,3,2017,TMP,2726.44,1.0,0,0.46000001,0
3984,82200,2,2018,TMP,33700.56,1.0,1,0.0,0
3985,46904,8,2017,CNC,1386000.00,0.93679655,1,0.0,0
3987,54700,46,2018,TMP,45600.00,0.70526314,1,0.56999999,0
3988,78800,2,2017,CHP,10500.00,1.0,0,0.75,0
3989,62700,68,2018,PRP,47900.00,0.58455116,1,0.0,0
3991,50100,20,2017,CNV,40515.00,0.31099594,0,0.0,0
3992,53701,6,2017,CNV,14400.00,0.72916669,1,0.0,0
4000,70100,3,2017,CNV,26400.00,0.79545456,0,0.88,0
4001,85400,2,2018,PRP,5070.00,1.07692313,0,0.0,0
4002,84000,10,2018,PRP,11300.00,0.76106197,0,0.0,0
4003,56500,6,2017,PRP,38615.94,0.99844778,0,0.0,0
4005,64100,12,2017,PRP,129940.80,0.69647038,0,0.0,0
4010,88020,15,2017,PRP,25800.00,0.81395346,0,0.0,0
4016,48300,3,2017,PRP,314640.00,1.0,0,0.0,0
4019,59600,30,2018,PRP,182648.70,1.02999997,1,0.95999998,0
4020,84000,12,2017,PRP,22555.00,0.99778318,0,0.0,0
4022,59100,9,2017,CNV,158519.87,0.18114133,1,0.0,0
4025,62700,92,2018,PRP,140800.00,0.92684656,1,0.0,0
4027,65601,9,2017,PRP,32026.00,0.7756198,0,0.0,0
4032,48400,22,2017,PRP,79272.00,0.11416288,0,0.0,0
4033,59600,35,2018,PRP,18360.00,0.751634,1,0.95999998,0
4035,55801,3,2018,CNV,8400.00,0.83571428,1,0.0,0
4037,59600,5,2018,CNV,68900.00,0.94121915,1,0.95999998,0
4039,67600,3,2017,CNV,27860.35,0.99029624,0,0.0,0
4042,48500,41,2018,PRP,54000.00,0.36666667,1,0.0,0
4045,64200,4,2017,CNV,21600.00,1.0,1,0.19,0
4051,44401,10,2018,PRP,6104.35,1.0,1,0.0,0
4053,62700,41,2018,PRP,1864.00,0.93481761,0,0.0,0
4054,86800,7,2017,TMP,159488.00,0.5858748,0,0.0,0
4057,48000,36,2018,PRP,362785.00,0.82989925,1,0.0,0
4059,84000,14,2017,PRP,12800.00,0.9296875,0,0.0,0
4060,80100,10,2017,TMP,10697.20,0.85237259,0,0.0,0
4063,48000,27,2018,PRP,22559.47,0.99931425,1,0.0,1
4064,48000,20,2018,PRP,26037.03,0.96017098,0,0.0,1
4065,80100,4,2017,PRP,84000.00,0.94226193,0,0.0,0
4067,63401,2,2017,CNV,15386.00,1.0,1,0.61000001,0
4077,40300,2,2017,PRE,99800.00,1.36593187,1,0.0,0
4079,48500,3,2017,TMP,131151.00,0.9828366,1,0.0,0
4081,69600,1,2017,CNV,17933.04,0.8045485,0,0.14,0
4085,47400,8,2017,PRP,81000.00,0.94444442,0,0.0,0
4087,88031,15,2017,CNV,2818.00,11.98225689,1,0.75,0
4090,88031,16,2017,CNV,36500.00,1.0,1,0.75,0
4100,50103,5,2018,CNV,6831.00,0.66512662,0,0.0,0
4103,43900,9,2018,CNC,782001.96,0.88986194,1,0.06,0
4105,66200,10,2018,CNV,2041.68,0.8816269,1,0.0,0
4106,45801,3,2017,CNC,10000.00,0.662,1,0.0,0
4109,73800,1,2017,TMP,97000.00,0.87072164,1,0.19,0
4115,70200,11,2017,PRP,3600.00,0.95833331,0,0.0,0
4116,61300,5,2018,CNC,76224.40,1.0,1,1.0,0
4119,62700,39,2018,PRP,54974.78,0.86839819,0,0.0,0
4120,46300,4,2017,CHP,24000.00,1.0,0,0.0,0
4121,74600,12,2018,CNV,10133.00,0.68847233,1,0.33000001,0
4122,75500,2,2017,CNV,35824.96,0.86531848,0,0.0,0
4124,84000,8,2018,CNV,39866.00,0.9930768,1,0.0,0
4127,69500,2,2017,TMP,18491.28,1.0,1,0.43000001,0
4130,69500,20,2017,PRP,18000.00,0.99666667,0,0.43000001,0
4139,74000,30,2018,PRP,242460.00,0.94861007,0,0.67000002,0
4143,52301,1,2017,TMP,803.33,0.64730561,1,0.0,0
4149,74900,19,2018,PRP,1278264.00,0.86387599,1,0.0,0
4151,55701,3,2018,PRP,47520.00,0.96875,1,0.0,0
4153,88052,13,2018,PRP,353625.36,0.92365545,1,0.0,0
4154,44700,44,2018,PRP,55004.66,0.90909863,0,0.68000001,0
4155,88029,16,2017,PRP,47000.00,0.87234044,0,0.0,0
4156,42600,50,2018,PRP,32400.00,0.81111109,1,0.0,0
4157,88028,10,2017,CNV,28560.00,0.92436975,0,0.0,0
4171,88028,11,2017,CNV,41580.00,1.07186151,0,0.0,0
4174,50100,33,2018,CNV,7592.50,0.98123145,1,0.0,0
4177,88021,13,2017,CNV,5400.00,1.0,1,0.0,0
4178,46904,10,2017,TMP,36890.64,1.0,1,0.0,0
4182,61200,21,2017,PRP,184590.00,0.9609524,0,0.0,0
4185,70600,6,2017,PRP,26400.00,0.90909094,0,0.75,0
4186,54912,160,2018,PRE,168000.00,1.0,1,0.0,0
4190,81100,50,2017,PRP,14212.00,1.0,0,0.34999999,0
4191,61600,8,2018,CNV,34320.00,1.0,1,0.0,0
4196,44700,32,2017,PRP,4800.00,0.95833331,0,0.68000001,0
4197,64401,1,2018,PRP,8384.64,0.91596061,1,0.0,0
4200,44700,36,2017,PRP,23454.40,0.9976806,0,0.68000001,0
4201,88034,2,2018,TMP,3345.14,0.98225486,1,0.0,0
4202,44701,35,2017,PRP,3840.00,0.90312499,0,0.68000001,0
4205,44701,37,2017,PRP,88000.00,1.0,0,0.68000001,0
4212,86800,26,2017,PRP,47332.00,0.99721122,0,0.0,0
4216,54901,2,2017,TMP,45337.77,0.54899037,1,0.0,0
4217,56700,14,2018,PRE,897696.60,0.74136406,0,0.0,0
4221,50103,1,2017,CNV,78054.00,0.89273578,0,0.0,0
4222,44400,35,2018,PRP,37198.65,0.99465978,0,0.0,0
4223,61200,20,2017,PRP,34702.50,0.71234059,0,0.0,0
4225,56900,86,2018,PRE,39759.60,1.0,1,0.5,0
4227,48500,23,2017,PRP,33600.00,0.125,0,0.0,0
4229,59600,15,2017,PRP,167160.00,0.89614743,0,0.95999998,0
4231,55600,1,2017,TMP,246630.52,0.99300605,1,0.0,0
4235,74401,1,2017,CNV,84000.00,0.90826857,0,0.0,0
4239,44700,52,2017,PRP,103446.00,1.0,0,0.68000001,0
4245,51900,6,2017,TMP,43200.00,0.77444446,0,0.0,0
4253,56101,1,2017,PRP,7600.50,1.0,0,0.0,0
4263,56700,4,2017,TMP,62670.00,0.97654378,0,0.0,0
4265,40700,20,2017,PRP,8400.00,1.0,0,0.0,0
4268,63900,14,2018,TMP,90404.10,0.74641639,1,0.0,0
4269,84900,6,2017,CNV,57998.40,0.72415793,1,0.0,0
4271,50100,7,2017,TMP,8700.00,0.98850572,0,0.0,0
4275,46001,3,2017,PRP,173800.00,1.03567314,0,0.0,0
4277,86400,4,2017,CNV,30000.00,1.0,0,0.0,0
4279,67100,6,2017,CNV,28800.00,0.83333331,0,0.0,0
4281,67100,11,2017,PRP,30000.00,1.0,0,0.0,0
4285,88020,23,2017,PRP,66792.00,0.98814231,0,0.0,0
4289,81200,7,2017,CNV,14000.00,1.0,0,0.0,0
4293,74600,6,2017,CNV,22000.00,0.68113637,0,0.33000001,0
4303,75300,18,2017,PRP,159000.00,1.01199996,0,0.0,0
4309,63600,16,2017,PRP,124960.00,0.64020485,0,0.50999999,0
4311,70600,7,2017,PRP,24960.00,0.98461539,0,0.75,0
4313,47400,16,2017,PRP,44520.00,0.80862534,0,0.0,0
4315,60800,48,2017,PRP,50824.80,0.08176126,0,0.0,0
4318,50100,72,2018,PRP,46719.96,0.58176422,0,0.0,0
4319,53100,19,2017,PRP,238.50,1.0,0,0.0,0
4325,44400,2,2017,TMP,18180.00,0.71496147,0,0.0,0
4326,54912,120,2018,PRE,350000.00,1.0,1,0.0,0
4331,75000,17,2017,PRP,31895.60,1.07851863,0,0.0,0
4339,44700,50,2017,PRP,6180.00,0.96893203,0,0.68000001,0
4341,54912,7,2017,PRP,20000.00,1.0,0,0.0,0
4342,81500,9,2018,PRP,2730.00,1.0,1,0.0,0
4343,65200,3,2017,CNV,39733.28,0.97248453,1,0.0,0
4347,44700,51,2017,PRP,15871.54,0.66156149,0,0.68000001,0
4349,49201,2,2017,PRP,82041.98,0.44489419,0,0.0,0
4357,56500,5,2017,CNV,38400.00,0.99687499,0,0.0,0
4361,54912,2,2017,PRP,537607.44,0.41024321,0,0.0,0
4367,44100,13,2017,PRP,8333.00,0.48001921,0,0.25,0
4369,88225,3,2017,PRP,179242.56,0.24380371,0,0.0,0
4371,68200,32,2017,PRP,40320.00,1.0,0,0.38,0
4377,86400,8,2017,CNV,14400.00,1.0,0,0.0,0
4383,51000,7,2017,PRP,1227.00,0.9633252,0,0.28,0
4387,65300,19,2017,PRP,8000.00,1.07375002,0,0.0,0
4389,53200,12,2017,PRP,30000.00,0.82666665,0,0.50999999,0
4390,48300,1,2018,CNC,300.00,1.0,1,0.0,0
4391,53200,11,2017,PRP,13000.00,0.69153845,0,0.50999999,0
4393,53100,20,2017,PRP,24000.00,0.92500001,0,0.0,0
4395,84100,41,2017,CNV,9000.00,0.73333335,1,0.67000002,0
4397,54912,6,2017,PRP,101296.10,0.61141545,0,0.0,0
4401,44700,49,2017,PRP,2200.00,1.0,0,0.68000001,0
4402,50100,4,2018,TMP,37238.11,0.77871138,0,0.0,0
4403,84100,37,2017,CNV,8000.00,0.75,1,0.67000002,0
4404,50100,19,2018,TMP,10900.86,0.99607736,1,0.0,0
4405,51900,7,2017,CNV,52800.00,0.94227272,0,0.0,0
4406,50100,15,2018,TMP,50256.63,0.99835801,1,0.0,0
4407,86400,9,2017,CNV,12600.00,1.0,0,0.0,0
4408,54104,3,2018,TMP,118185.36,0.99992079,0,0.0,0
4411,86400,7,2017,CNV,32400.00,1.0,0,0.0,0
4412,50100,22,2018,CNV,18813.81,1.0,1,0.0,0
4413,77900,4,2017,PRP,16800.00,0.99285716,0,0.95999998,0
4414,50100,8,2018,TMP,60109.33,1.0,1,0.0,0
4415,55800,6,2017,PRP,2600.00,1.0,0,0.0,0
4418,50100,49,2018,TMP,34854.64,0.71999997,0,0.0,0
4420,50100,52,2018,TMP,23096.14,0.87999988,0,0.0,0
4421,53800,11,2017,PRP,27600.00,0.9978261,0,0.0,0
4426,62700,24,2018,PRP,10101.23,0.81082404,0,0.0,0
4427,86400,3,2017,CNV,36000.00,0.91666669,0,0.0,0
4428,51601,1,2018,TMP,36000.00,0.99235666,1,0.0,0
4429,84200,9,2017,PRP,102000.00,0.99998116,0,0.0,0
4439,54700,31,2017,TMP,50.00,0.59979999,0,0.56999999,0
4440,48100,8,2018,TMP,80640.00,1.0,1,0.0,0
4445,88020,11,2017,PRP,18372.00,1.0,0,0.0,0
4449,48501,1,2017,PRP,1401.60,0.48124999,0,0.0,0
4459,86400,6,2017,CNV,29400.00,1.0,0,0.0,0
4464,56900,111,2018,PRE,6591909.24,0.89198297,1,0.5,0
4467,46001,2,2017,PRP,14022.00,0.89858794,0,0.0,0
4469,45001,6,2017,PRP,14366.00,0.30000001,0,0.0,0
4470,50100,62,2018,TMP,82391.88,0.93213069,1,0.0,0
4472,50100,45,2018,TMP,205417.50,0.72291797,1,0.0,0
4474,50100,81,2018,PRP,3900.00,0.74358976,0,0.0,0
4476,46900,14,2018,TMP,1230400.00,1.0544132,1,0.0,0
4480,46900,42,2018,PRP,23989.66,0.89205098,0,0.0,0
4481,45003,3,2017,CNC,3237058.70,0.81954628,0,0.0,0
4483,44700,59,2017,PRP,25484.44,1.0,0,0.68000001,0
4491,85300,5,2017,PRP,552000.00,0.97826087,0,0.0,0
4494,50100,40,2018,TMP,86154.49,0.98810762,1,0.0,0
4495,67800,4,2017,CNV,16450.00,1.0,0,0.14,0
4496,50100,23,2018,TMP,624174.01,0.95645642,1,0.0,0
4500,57103,2,2018,CNV,6373.29,0.94519472,1,0.0,0
4501,86400,3,2017,TMP,33600.00,0.84928572,0,0.0,0
4504,84000,16,2018,PRP,2200.00,0.44999999,0,0.0,0
4505,78200,5,2017,PRE,60602.14,0.98607081,1,0.0,0
4506,50100,16,2018,CNV,1720.00,0.81104654,1,0.0,0
4507,44700,3,2017,CNV,15400.00,0.51472855,1,0.68000001,0
4508,69600,5,2018,PRP,95040.00,1.0,1,0.14,0
4509,57101,4,2017,PRP,101600.00,0.0246063,0,0.0,0
4510,69800,3,2018,PRP,27748.07,0.99939024,0,0.0,0
4514,51900,17,2018,TMP,54000.00,0.99199998,1,0.0,0
4521,70100,4,2017,TMP,161600.04,0.95420766,1,0.88,0
4526,84900,21,2018,PRP,29057.28,0.85899299,0,0.0,0
4528,80300,28,2018,PRP,110.00,0.89999998,1,0.56999999,0
4539,77900,6,2017,PRP,9000.00,0.98000002,0,0.95999998,0
4543,47000,5,2017,TMP,38400.00,0.9375,1,0.0,0
4549,75000,16,2017,PRP,21940.80,0.94800556,0,0.0,0
4555,65200,2,2017,CNV,53560.20,1.0,1,0.0,0
4557,88029,17,2017,PRP,21000.00,1.0,0,0.0,0
4558,45003,6,2018,CNC,2800949.01,0.98904639,1,0.0,0
4559,55800,7,2017,PRP,48.00,0.97916669,0,0.0,0
